id,date,views,forwards,edit_date,item,item_name,address,amount,currency
2928,2022-03-30,1726,0,2022-04-02,0-H214, حویلی , مزارشریف: شهرک خال‌  ," فروش | 90,000$ با جور آمد   ",Dollar
2918,2022-03-29,1699,0,2022-11-12,0-H213, حویلی ,  مزارشریف: شهرک خالد," فروش | 35,000$ با جور آمد   ",Dollar
2910,2022-03-29,1652,0,2022-11-12,0-BG10, بلاک , مزارشریف: کابل فلز  ," گروی | 15,000$ با جور آمد   ",Dollar
2904,2022-03-28,1637,0,2022-11-12,0-H212, حویلی , مزارشریف: دشت شور  ," فروش | 50,000 با جور آمد   ",Dollar
2894,2022-03-28,1591,0,2022-11-12,0-B32, بلاک , مزارشریف: شهرک خالد  ," فروش | 31,500$ با جور آمد   ",Dollar
2887,2022-03-27,1578,0,2022-03-27,0-H211, حویلی , مزارشریف: دشت شور  ," فروش | 70,000$ با جور آمد   ",Dollar
2881,2022-03-27,1580,0,2022-03-27,0-H158, حویلی ,  مزارشریف: شهرک خالد," فروش | 30,000$ با جور آمد   ",Dollar
2871,2022-03-26,1610,0,2022-03-26,0-H210, حویلی ,  مزارشریف: شهرک خالد," فروش | 99,000$ با جور آمد   ",Dollar
2869,2022-03-26,1678,4,2022-03-26,0-h144, حویلی , شهرک خالد: قسمت 2," فروش | 158,000$ با جور آمد   ",Dollar
2860,2022-03-25,1666,0,2022-03-26,0-K98, زمین , مزارشریف: گذر چغدک   , فروشی | 120$ فی متر   ,Dollar
2858,2022-03-24,1678,0,2022-11-12,0-h160, حویلی , مزارشریف: شهرک خالد  ," فروش | 33,000$ با جور آمد   ",Dollar
2848,2022-03-23,1635,1,2022-03-28,0-hg43, حویلی , مزارشریف: شهرک خالد  , گروی | 6 لک  با جور آمد   ,HT
2842,2022-03-23,1650,0,2022-05-06,0-H156, حویلی , مزارشریف: نور خدا  ," فروش | 23,000$ با جور آمد   ",Dollar
2832,2022-03-21,1677,1,2022-05-06,0-H162, حویلی , مزارشریف:کارته خراسان  ," فروش | 80,000$ با جور آمد   ",Dollar
2822,2022-03-21,1607,0,2022-03-21,0-H163, حویلی , مزارشریف: شهرک خالد  ," فروش | 38,000 با جور آمد   ",Dollar
2812,2022-03-20,1755,1,2022-03-20,0-GB5, بلاک  , مزارشریف: چوک فردوسی  ," گروی | 12,000$ با جور آمد   ",Dollar
2807,2022-03-19,1617,0,2022-03-25,0-DG1, دکان   , مزارشریف: خراسان مارکیت  ," گروی | 12,000$ با جور آمد   ",Dollar
2806,2022-03-19,1674,0,2022-11-12,0-GB9, بلاک  , مزارشریف: تخنیکم  ," گروی | 12,000$ با جور آمد   ",Dollar
2797,2022-03-18,1708,1,2022-11-12,0-h187, حویلی , مزارشریف: شهرک خالد  ," فروش | 40,000$ با جور آمد   ",Dollar
2790,2022-03-17,1662,0,2022-03-17,0-h209, حویلی , مزارشریف: سرک چهل متره آشیانه," فروش |  315,000$ با جور آمد   ",Dollar
2780,2022-03-17,1615,1,2022-11-12,0-h206, حویلی , مزارشریف: شهرک خالد," فروش | 50,000$ با جور آمد   ",Dollar
2770,2022-03-16,1614,0,2022-03-16,0-h208, حویلی , مزارشریف: نوبهار," فروش | 155,000$ با جور آمد   ",Dollar
2760,2022-03-16,1586,1,2022-03-16,0-S7, گدام , مزارشریف: چوک نور    ," فروشی | 75,000$ با جور آمد   ",Dollar
2754,2022-03-15,1569,0,2022-03-16,0-h207, حویلی , شهرک خالد," فروش | 100,000$ با جور آمد   ",Dollar
2744,2022-03-15,1558,0,2022-11-12,0-hg42, حویلی گروی , مزارشریف:کارته عدالت  ," گروی | 15,000$ با جور آمد   ",Dollar
2741,2022-03-14,1578,0,2022-11-12,0-S6, سرایی , مزارشریف: شهرک آزادی   ," فروشی | 60,000 با جور آمد   ",Dollar
2731,2022-03-14,1590,3,2022-03-14,0-h205, حویلی , مزارشریف: نور خدا  ," فروش | 8,000$ با جور آمد   ",Dollar
2725,2022-03-13,1594,0,2022-03-13,0-d5, دکان , مزارشریف: سرک محقق  ," فروش | 50,000$ با جور آمد   ",Dollar
2719,2022-03-13,1589,1,2022-03-13,0-h186, حویلی , مزارشریف: کارته آریانا  ," فروش | 50,000$ با جور آمد   ",Dollar
2713,2022-03-12,1629,2,2022-03-13,0-h191, حویلی ,مزارشریف: دشت شور ," فروشی | 60,000$ با جور آمد   ",Dollar
2705,2022-03-12,1535,0,2022-03-12,0-b31,  بلاک منزل اول, شهرک خالد," فروش | 22,500$ با جور آمد   ",Dollar
2698,2022-03-11,1556,0,2022-03-12,0-b28, بلاک , جوار تفاوصات," فروش | 45,000$ با جور آمد   ",Dollar
2688,2022-03-11,1587,0,2022-03-26,0-b29, بلاک داری ۶ منزل," کارته آریانا , لب سرک قیر"," فروش | 295,000$ با جور آمد   ",Dollar
2678,2022-03-10,1606,0,2022-03-10,0-h189, حویلی , شهرک خالد ," فروش | 78,000$ با جور آمد   ",Dollar
2668,2022-03-09,1615,0,2022-06-25,0-k55, زمین , مزارشریف: گذر چغدک   , فروشی | 95$ فی متر   ,Dollar
2666,2022-03-09,1626,2,2022-03-09,0-h137, حویلی , مزارشریف: شهرک خالد  ," فروش | 65,000$ با جور آمد   ",Dollar
2656,2022-03-08,1648,1,2022-03-08,0-k104, زمین راسته , مزارشریف: نرسیده به کمر بند کهنه  , فروشی | 110$ فی متر   ,Dollar
2654,2022-03-08,1627,0,2022-03-08,0-h204, حویلی , شهرک خالد," فروش | 30,000$ با جور آمد   ",Dollar
2644,2022-03-07,1579,0,2022-03-08,0-h149, حویلی , مزارشریف: کارته خراسان," فروشی | 145,000$ با جور آمد   ",Dollar
2634,2022-03-07,1585,1,2022-03-08,0-h203, حویلی , شهرک خالد," فروش | 55,000$ با جور آمد   ",Dollar
2624,2022-03-06,1557,0,2022-03-08,0-k103, زمین , مزارشریف: گذر حیات   , فروشی | 90$ فی متر   ,Dollar
2622,2022-03-06,1578,0,2022-11-12,0-h151, حویلی , مزارشریف: کارته خراسان," فروش | 70,000$ با جور آمد   ",Dollar
